matrix_size,obstacles,all_obstacle_coords,start_x,start_y,end_x,end_y
30,"[{'top_left': (14, 5), 'bottom_right': (18, 9)}, {'top_left': (15, 10), 'bottom_right': (19, 14)}, {'top_left': (12, 4), 'bottom_right': (16, 8)}, {'top_left': (20, 22), 'bottom_right': (24, 26)}]","[(14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (18, 5), (18, 6), (18, 7), (18, 8), (18, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (13, 4), (13, 5), (13, 6), (13, 7), (13, 8), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 22), (21, 23), (21, 24), (21, 25), (21, 26), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (23, 22), (23, 23), (23, 24), (23, 25), (23, 26), (24, 22), (24, 23), (24, 24), (24, 25), (24, 26)]",22,21,6,24
30,"[{'top_left': (14, 5), 'bottom_right': (18, 9)}, {'top_left': (15, 10), 'bottom_right': (19, 14)}, {'top_left': (12, 4), 'bottom_right': (16, 8)}, {'top_left': (20, 22), 'bottom_right': (24, 26)}]","[(14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (18, 5), (18, 6), (18, 7), (18, 8), (18, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (13, 4), (13, 5), (13, 6), (13, 7), (13, 8), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 22), (21, 23), (21, 24), (21, 25), (21, 26), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (23, 22), (23, 23), (23, 24), (23, 25), (23, 26), (24, 22), (24, 23), (24, 24), (24, 25), (24, 26)]",3,16,2,19
30,"[{'top_left': (14, 5), 'bottom_right': (18, 9)}, {'top_left': (15, 10), 'bottom_right': (19, 14)}, {'top_left': (12, 4), 'bottom_right': (16, 8)}, {'top_left': (20, 22), 'bottom_right': (24, 26)}]","[(14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (18, 5), (18, 6), (18, 7), (18, 8), (18, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (13, 4), (13, 5), (13, 6), (13, 7), (13, 8), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 22), (21, 23), (21, 24), (21, 25), (21, 26), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (23, 22), (23, 23), (23, 24), (23, 25), (23, 26), (24, 22), (24, 23), (24, 24), (24, 25), (24, 26)]",7,29,27,29
30,"[{'top_left': (14, 5), 'bottom_right': (18, 9)}, {'top_left': (15, 10), 'bottom_right': (19, 14)}, {'top_left': (12, 4), 'bottom_right': (16, 8)}, {'top_left': (20, 22), 'bottom_right': (24, 26)}]","[(14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (18, 5), (18, 6), (18, 7), (18, 8), (18, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (13, 4), (13, 5), (13, 6), (13, 7), (13, 8), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (20, 22), (20, 23), (20, 24), (20, 25), (20, 26), (21, 22), (21, 23), (21, 24), (21, 25), (21, 26), (22, 22), (22, 23), (22, 24), (22, 25), (22, 26), (23, 22), (23, 23), (23, 24), (23, 25), (23, 26), (24, 22), (24, 23), (24, 24), (24, 25), (24, 26)]",16,3,17,1
30,"[{'top_left': (9, 20), 'bottom_right': (13, 24)}, {'top_left': (22, 18), 'bottom_right': (26, 22)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (19, 0), 'bottom_right': (23, 4)}]","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (23, 18), (23, 19), (23, 20), (23, 21), (23, 22), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (22, 0), (22, 1), (22, 2), (22, 3), (22, 4), (23, 0), (23, 1), (23, 2), (23, 3), (23, 4)]",21,15,11,27
30,"[{'top_left': (9, 20), 'bottom_right': (13, 24)}, {'top_left': (22, 18), 'bottom_right': (26, 22)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (19, 0), 'bottom_right': (23, 4)}]","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (23, 18), (23, 19), (23, 20), (23, 21), (23, 22), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (22, 0), (22, 1), (22, 2), (22, 3), (22, 4), (23, 0), (23, 1), (23, 2), (23, 3), (23, 4)]",5,0,10,28
30,"[{'top_left': (9, 20), 'bottom_right': (13, 24)}, {'top_left': (22, 18), 'bottom_right': (26, 22)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (19, 0), 'bottom_right': (23, 4)}]","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (23, 18), (23, 19), (23, 20), (23, 21), (23, 22), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (22, 0), (22, 1), (22, 2), (22, 3), (22, 4), (23, 0), (23, 1), (23, 2), (23, 3), (23, 4)]",23,26,5,14
30,"[{'top_left': (9, 20), 'bottom_right': (13, 24)}, {'top_left': (22, 18), 'bottom_right': (26, 22)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (19, 0), 'bottom_right': (23, 4)}]","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (23, 18), (23, 19), (23, 20), (23, 21), (23, 22), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (22, 0), (22, 1), (22, 2), (22, 3), (22, 4), (23, 0), (23, 1), (23, 2), (23, 3), (23, 4)]",21,24,14,23
30,"[{'top_left': (9, 20), 'bottom_right': (13, 24)}, {'top_left': (22, 18), 'bottom_right': (26, 22)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (19, 0), 'bottom_right': (23, 4)}]","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22), (23, 18), (23, 19), (23, 20), (23, 21), (23, 22), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (22, 0), (22, 1), (22, 2), (22, 3), (22, 4), (23, 0), (23, 1), (23, 2), (23, 3), (23, 4)]",13,16,6,14
30,"[{'top_left': (5, 25), 'bottom_right': (9, 29)}, {'top_left': (23, 11), 'bottom_right': (27, 15)}, {'top_left': (24, 13), 'bottom_right': (28, 17)}, {'top_left': (7, 14), 'bottom_right': (11, 18)}]","[(5, 25), (5, 26), (5, 27), (5, 28), (5, 29), (6, 25), (6, 26), (6, 27), (6, 28), (6, 29), (7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (8, 25), (8, 26), (8, 27), (8, 28), (8, 29), (9, 25), (9, 26), (9, 27), (9, 28), (9, 29), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (24, 11), (24, 12), (24, 13), (24, 14), (24, 15), (25, 11), (25, 12), (25, 13), (25, 14), (25, 15), (26, 11), (26, 12), (26, 13), (26, 14), (26, 15), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (24, 13), (24, 14), (24, 15), (24, 16), (24, 17), (25, 13), (25, 14), (25, 15), (25, 16), (25, 17), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18)]",28,26,3,4
30,"[{'top_left': (5, 25), 'bottom_right': (9, 29)}, {'top_left': (23, 11), 'bottom_right': (27, 15)}, {'top_left': (24, 13), 'bottom_right': (28, 17)}, {'top_left': (7, 14), 'bottom_right': (11, 18)}]","[(5, 25), (5, 26), (5, 27), (5, 28), (5, 29), (6, 25), (6, 26), (6, 27), (6, 28), (6, 29), (7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (8, 25), (8, 26), (8, 27), (8, 28), (8, 29), (9, 25), (9, 26), (9, 27), (9, 28), (9, 29), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (24, 11), (24, 12), (24, 13), (24, 14), (24, 15), (25, 11), (25, 12), (25, 13), (25, 14), (25, 15), (26, 11), (26, 12), (26, 13), (26, 14), (26, 15), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (24, 13), (24, 14), (24, 15), (24, 16), (24, 17), (25, 13), (25, 14), (25, 15), (25, 16), (25, 17), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18)]",27,20,15,22
30,"[{'top_left': (5, 25), 'bottom_right': (9, 29)}, {'top_left': (23, 11), 'bottom_right': (27, 15)}, {'top_left': (24, 13), 'bottom_right': (28, 17)}, {'top_left': (7, 14), 'bottom_right': (11, 18)}]","[(5, 25), (5, 26), (5, 27), (5, 28), (5, 29), (6, 25), (6, 26), (6, 27), (6, 28), (6, 29), (7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (8, 25), (8, 26), (8, 27), (8, 28), (8, 29), (9, 25), (9, 26), (9, 27), (9, 28), (9, 29), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (24, 11), (24, 12), (24, 13), (24, 14), (24, 15), (25, 11), (25, 12), (25, 13), (25, 14), (25, 15), (26, 11), (26, 12), (26, 13), (26, 14), (26, 15), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (24, 13), (24, 14), (24, 15), (24, 16), (24, 17), (25, 13), (25, 14), (25, 15), (25, 16), (25, 17), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18)]",11,10,28,8
30,"[{'top_left': (5, 25), 'bottom_right': (9, 29)}, {'top_left': (23, 11), 'bottom_right': (27, 15)}, {'top_left': (24, 13), 'bottom_right': (28, 17)}, {'top_left': (7, 14), 'bottom_right': (11, 18)}]","[(5, 25), (5, 26), (5, 27), (5, 28), (5, 29), (6, 25), (6, 26), (6, 27), (6, 28), (6, 29), (7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (8, 25), (8, 26), (8, 27), (8, 28), (8, 29), (9, 25), (9, 26), (9, 27), (9, 28), (9, 29), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (24, 11), (24, 12), (24, 13), (24, 14), (24, 15), (25, 11), (25, 12), (25, 13), (25, 14), (25, 15), (26, 11), (26, 12), (26, 13), (26, 14), (26, 15), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (24, 13), (24, 14), (24, 15), (24, 16), (24, 17), (25, 13), (25, 14), (25, 15), (25, 16), (25, 17), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18)]",23,7,3,13
30,"[{'top_left': (5, 25), 'bottom_right': (9, 29)}, {'top_left': (23, 11), 'bottom_right': (27, 15)}, {'top_left': (24, 13), 'bottom_right': (28, 17)}, {'top_left': (7, 14), 'bottom_right': (11, 18)}]","[(5, 25), (5, 26), (5, 27), (5, 28), (5, 29), (6, 25), (6, 26), (6, 27), (6, 28), (6, 29), (7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (8, 25), (8, 26), (8, 27), (8, 28), (8, 29), (9, 25), (9, 26), (9, 27), (9, 28), (9, 29), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (24, 11), (24, 12), (24, 13), (24, 14), (24, 15), (25, 11), (25, 12), (25, 13), (25, 14), (25, 15), (26, 11), (26, 12), (26, 13), (26, 14), (26, 15), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (24, 13), (24, 14), (24, 15), (24, 16), (24, 17), (25, 13), (25, 14), (25, 15), (25, 16), (25, 17), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18)]",10,6,4,25
30,"[{'top_left': (14, 7), 'bottom_right': (18, 11)}, {'top_left': (16, 7), 'bottom_right': (20, 11)}, {'top_left': (21, 3), 'bottom_right': (25, 7)}, {'top_left': (3, 16), 'bottom_right': (7, 20)}]","[(14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 3), (21, 4), (21, 5), (21, 6), (21, 7), (22, 3), (22, 4), (22, 5), (22, 6), (22, 7), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20)]",13,11,14,26
30,"[{'top_left': (14, 7), 'bottom_right': (18, 11)}, {'top_left': (16, 7), 'bottom_right': (20, 11)}, {'top_left': (21, 3), 'bottom_right': (25, 7)}, {'top_left': (3, 16), 'bottom_right': (7, 20)}]","[(14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 3), (21, 4), (21, 5), (21, 6), (21, 7), (22, 3), (22, 4), (22, 5), (22, 6), (22, 7), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20)]",18,19,4,1
30,"[{'top_left': (14, 7), 'bottom_right': (18, 11)}, {'top_left': (16, 7), 'bottom_right': (20, 11)}, {'top_left': (21, 3), 'bottom_right': (25, 7)}, {'top_left': (3, 16), 'bottom_right': (7, 20)}]","[(14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 3), (21, 4), (21, 5), (21, 6), (21, 7), (22, 3), (22, 4), (22, 5), (22, 6), (22, 7), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20)]",19,0,5,21
30,"[{'top_left': (14, 7), 'bottom_right': (18, 11)}, {'top_left': (16, 7), 'bottom_right': (20, 11)}, {'top_left': (21, 3), 'bottom_right': (25, 7)}, {'top_left': (3, 16), 'bottom_right': (7, 20)}]","[(14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 3), (21, 4), (21, 5), (21, 6), (21, 7), (22, 3), (22, 4), (22, 5), (22, 6), (22, 7), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20)]",2,22,8,8
30,"[{'top_left': (14, 7), 'bottom_right': (18, 11)}, {'top_left': (16, 7), 'bottom_right': (20, 11)}, {'top_left': (21, 3), 'bottom_right': (25, 7)}, {'top_left': (3, 16), 'bottom_right': (7, 20)}]","[(14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 3), (21, 4), (21, 5), (21, 6), (21, 7), (22, 3), (22, 4), (22, 5), (22, 6), (22, 7), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20)]",12,25,18,24
